Subject ,Age,Sex,ChoiceCondition,ExcCondition,leftprice,rightprice,response,resPrice,chosentype,rt,social over non ,nonsocial over social ,friends over fam,fam over s/o,s/o over friends,fam over friends,friends over s/o,s/o over fam,enjoy,ums avg,ums aff,ums int,person,thing,P-T,OPC sum,sns online support,sns online victim,sns in person victim,bis,bas drive,bas fun,bas reward responsiveness,iri sum,iri pt,iri fantasy, iri empathy,iri personal distress,rse,aq,mspss avg,mspss sig other,mspss fam,mspss friend,bad-good,sad-happy,tense-relaxed,accepted-rejected,,,"%socia, chosen total",%social chosen pre,%social chosen post,$pre social (SvNS & SvS),$Pre nonsocial,$post social(SvN & SvS),$post nonsocial,$pre total,$post total,$social total,$nonsocial total,Spre social (SvNS),$Post social (NvS),% Change Pre-Post,$Pre SvS,$Post SvS,$Social Total (SvNS)
exc23,22,0,1,0,0.02,0.04,2,0.04,1,2.051141695,4,4,2,6,6,7,2,1,6,2.42,3,1.9,27,5,22,43,31,21,30,24,8,11,15,62,15,15,20,12,20,19,7,7,7,7,,4,4,5,,,0.436,0.438,0.435,0.9,0.68,0.98,0.58,1.58,1.56,1.88,1.26,0.45,0.47,0.003,0.45,0.51,0.92
exc23,22,0,1,0,0.04,0.03,1,0.04,1,3.234606936,4,4,2,6,6,7,2,1,6,2.42,3,1.9,27,5,22,43,31,21,30,24,8,11,15,62,15,15,20,12,20,19,7,7,7,7,,4,4,5,,,0.436,0.438,0.435,0.9,0.68,0.98,0.58,1.58,1.56,1.88,1.26,0.45,0.47,0.003,0.45,0.51,0.92
exc23,22,0,1,0,0.05,0.02,NA,NA,NA,NA,4,4,2,6,6,7,2,1,6,2.42,3,1.9,27,5,22,43,31,21,30,24,8,11,15,62,15,15,20,12,20,19,7,7,7,7,,4,4,5,,,0.436,0.438,0.435,0.9,0.68,0.98,0.58,1.58,1.56,1.88,1.26,0.45,0.47,0.003,0.45,0.51,0.92
exc23,22,0,1,0,0.02,0.02,2,0.02,1,3.668315158,4,4,2,6,6,7,2,1,6,2.42,3,1.9,27,5,22,43,31,21,30,24,8,11,15,62,15,15,20,12,20,19,7,7,7,7,,4,4,5,,,0.436,0.438,0.435,0.9,0.68,0.98,0.58,1.58,1.56,1.88,1.26,0.45,0.47,0.003,0.45,0.51,0.92
exc23,22,0,1,0,0.01,0.05,1,0.01,1,3.735078903,4,4,2,6,6,7,2,1,6,2.42,3,1.9,27,5,22,43,31,21,30,24,8,11,15,62,15,15,20,12,20,19,7,7,7,7,,4,4,5,,,0.436,0.438,0.435,0.9,0.68,0.98,0.58,1.58,1.56,1.88,1.26,0.45,0.47,0.003,0.45,0.51,0.92
exc23,22,0,1,0,0.02,0.03,1,0.02,1,3.651467703,4,4,2,6,6,7,2,1,6,2.42,3,1.9,27,5,22,43,31,21,30,24,8,11,15,62,15,15,20,12,20,19,7,7,7,7,,4,4,5,,,0.436,0.438,0.435,0.9,0.68,0.98,0.58,1.58,1.56,1.88,1.26,0.45,0.47,0.003,0.45,0.51,0.92
exc23,22,0,1,0,0.03,0.04,2,0.04,1,3.034904765,4,4,2,6,6,7,2,1,6,2.42,3,1.9,27,5,22,43,31,21,30,24,8,11,15,62,15,15,20,12,20,19,7,7,7,7,,4,4,5,,,0.436,0.438,0.435,0.9,0.68,0.98,0.58,1.58,1.56,1.88,1.26,0.45,0.47,0.003,0.45,0.51,0.92
exc23,22,0,1,0,0.05,0.01,2,0.01,1,2.068553335,4,4,2,6,6,7,2,1,6,2.42,3,1.9,27,5,22,43,31,21,30,24,8,11,15,62,15,15,20,12,20,19,7,7,7,7,,4,4,5,,,0.436,0.438,0.435,0.9,0.68,0.98,0.58,1.58,1.56,1.88,1.26,0.45,0.47,0.003,0.45,0.51,0.92
exc23,22,0,1,0,0.05,0.02,NA,NA,NA,NA,4,4,2,6,6,7,2,1,6,2.42,3,1.9,27,5,22,43,31,21,30,24,8,11,15,62,15,15,20,12,20,19,7,7,7,7,,4,4,5,,,0.436,0.438,0.435,0.9,0.68,0.98,0.58,1.58,1.56,1.88,1.26,0.45,0.47,0.003,0.45,0.51,0.92
exc23,22,0,1,0,0.04,0.01,2,0.01,1,3.10157054,4,4,2,6,6,7,2,1,6,2.42,3,1.9,27,5,22,43,31,21,30,24,8,11,15,62,15,15,20,12,20,19,7,7,7,7,,4,4,5,,,0.436,0.438,0.435,0.9,0.68,0.98,0.58,1.58,1.56,1.88,1.26,0.45,0.47,0.003,0.45,0.51,0.92
exc23,22,0,1,0,0.03,0.03,1,0.03,1,1.651712162,4,4,2,6,6,7,2,1,6,2.42,3,1.9,27,5,22,43,31,21,30,24,8,11,15,62,15,15,20,12,20,19,7,7,7,7,,4,4,5,,,0.436,0.438,0.435,0.9,0.68,0.98,0.58,1.58,1.56,1.88,1.26,0.45,0.47,0.003,0.45,0.51,0.92
exc23,22,0,1,0,0.01,0.02,NA,NA,NA,NA,4,4,2,6,6,7,2,1,6,2.42,3,1.9,27,5,22,43,31,21,30,24,8,11,15,62,15,15,20,12,20,19,7,7,7,7,,4,4,5,,,0.436,0.438,0.435,0.9,0.68,0.98,0.58,1.58,1.56,1.88,1.26,0.45,0.47,0.003,0.45,0.51,0.92
exc23,22,0,1,0,0.01,0.04,1,0.01,1,1.3842625,4,4,2,6,6,7,2,1,6,2.42,3,1.9,27,5,22,43,31,21,30,24,8,11,15,62,15,15,20,12,20,19,7,7,7,7,,4,4,5,,,0.436,0.438,0.435,0.9,0.68,0.98,0.58,1.58,1.56,1.88,1.26,0.45,0.47,0.003,0.45,0.51,0.92
exc23,22,0,0,1,0.03,0.03,NA,NA,NA,NA,7,4,2,7,6,6,3,1,6,2.42,3,1.9,27,5,22,43,31,21,30,24,8,11,15,62,15,15,20,12,20,19,7,7,7,7,,4,4,5,,,0.436,0.438,0.435,0.9,0.68,0.98,0.58,1.58,1.56,1.88,1.26,0.45,0.47,0.003,0.45,0.51,0.92
exc23,22,0,0,1,0.05,0.02,2,0.02,1,2.184751294,7,4,2,7,6,6,3,1,6,2.42,3,1.9,27,5,22,43,31,21,30,24,8,11,15,62,15,15,20,12,20,19,7,7,7,7,,4,4,5,,,0.436,0.438,0.435,0.9,0.68,0.98,0.58,1.58,1.56,1.88,1.26,0.45,0.47,0.003,0.45,0.51,0.92
exc23,22,0,0,1,0.01,0.05,2,0.05,0,3.201592218,7,4,2,7,6,6,3,1,6,2.42,3,1.9,27,5,22,43,31,21,30,24,8,11,15,62,15,15,20,12,20,19,7,7,7,7,,4,4,5,,,0.436,0.438,0.435,0.9,0.68,0.98,0.58,1.58,1.56,1.88,1.26,0.45,0.47,0.003,0.45,0.51,0.92
exc23,22,0,0,1,0.05,0.01,2,0.01,0,1.617895332,7,4,2,7,6,6,3,1,6,2.42,3,1.9,27,5,22,43,31,21,30,24,8,11,15,62,15,15,20,12,20,19,7,7,7,7,,4,4,5,,,0.436,0.438,0.435,0.9,0.68,0.98,0.58,1.58,1.56,1.88,1.26,0.45,0.47,0.003,0.45,0.51,0.92
exc23,22,0,0,1,0.04,0.04,1,0.04,1,1.601074624,7,4,2,7,6,6,3,1,6,2.42,3,1.9,27,5,22,43,31,21,30,24,8,11,15,62,15,15,20,12,20,19,7,7,7,7,,4,4,5,,,0.436,0.438,0.435,0.9,0.68,0.98,0.58,1.58,1.56,1.88,1.26,0.45,0.47,0.003,0.45,0.51,0.92
exc23,22,0,0,1,0.03,0.05,NA,NA,NA,NA,7,4,2,7,6,6,3,1,6,2.42,3,1.9,27,5,22,43,31,21,30,24,8,11,15,62,15,15,20,12,20,19,7,7,7,7,,4,4,5,,,0.436,0.438,0.435,0.9,0.68,0.98,0.58,1.58,1.56,1.88,1.26,0.45,0.47,0.003,0.45,0.51,0.92
exc23,22,0,0,1,0.05,0.01,1,0.05,1,2.484651489,7,4,2,7,6,6,3,1,6,2.42,3,1.9,27,5,22,43,31,21,30,24,8,11,15,62,15,15,20,12,20,19,7,7,7,7,,4,4,5,,,0.436,0.438,0.435,0.9,0.68,0.98,0.58,1.58,1.56,1.88,1.26,0.45,0.47,0.003,0.45,0.51,0.92
exc23,22,0,0,1,0.03,0.01,2,0.01,0,2.018122001,7,4,2,7,6,6,3,1,6,2.42,3,1.9,27,5,22,43,31,21,30,24,8,11,15,62,15,15,20,12,20,19,7,7,7,7,,4,4,5,,,0.436,0.438,0.435,0.9,0.68,0.98,0.58,1.58,1.56,1.88,1.26,0.45,0.47,0.003,0.45,0.51,0.92
exc23,22,0,0,1,0.01,0.04,2,0.04,1,1.951309426,7,4,2,7,6,6,3,1,6,2.42,3,1.9,27,5,22,43,31,21,30,24,8,11,15,62,15,15,20,12,20,19,7,7,7,7,,4,4,5,,,0.436,0.438,0.435,0.9,0.68,0.98,0.58,1.58,1.56,1.88,1.26,0.45,0.47,0.003,0.45,0.51,0.92
exc23,22,0,0,1,0.01,0.03,2,0.03,0,1.617694727,7,4,2,7,6,6,3,1,6,2.42,3,1.9,27,5,22,43,31,21,30,24,8,11,15,62,15,15,20,12,20,19,7,7,7,7,,4,4,5,,,0.436,0.438,0.435,0.9,0.68,0.98,0.58,1.58,1.56,1.88,1.26,0.45,0.47,0.003,0.45,0.51,0.92
exc23,22,0,0,1,0.02,0.05,1,0.02,1,1.634443901,7,4,2,7,6,6,3,1,6,2.42,3,1.9,27,5,22,43,31,21,30,24,8,11,15,62,15,15,20,12,20,19,7,7,7,7,,4,4,5,,,0.436,0.438,0.435,0.9,0.68,0.98,0.58,1.58,1.56,1.88,1.26,0.45,0.47,0.003,0.45,0.51,0.92
exc23,22,0,0,1,0.04,0.01,2,0.01,1,2.217963818,7,4,2,7,6,6,3,1,6,2.42,3,1.9,27,5,22,43,31,21,30,24,8,11,15,62,15,15,20,12,20,19,7,7,7,7,,4,4,5,,,0.436,0.438,0.435,0.9,0.68,0.98,0.58,1.58,1.56,1.88,1.26,0.45,0.47,0.003,0.45,0.51,0.92
exc23,22,0,0,1,0.04,0.02,2,0.02,1,1.234298097,7,4,2,7,6,6,3,1,6,2.42,3,1.9,27,5,22,43,31,21,30,24,8,11,15,62,15,15,20,12,20,19,7,7,7,7,,4,4,5,,,0.436,0.438,0.435,0.9,0.68,0.98,0.58,1.58,1.56,1.88,1.26,0.45,0.47,0.003,0.45,0.51,0.92
exc23,22,0,0,1,0.05,0.03,1,0.05,1,2.118149277,7,4,2,7,6,6,3,1,6,2.42,3,1.9,27,5,22,43,31,21,30,24,8,11,15,62,15,15,20,12,20,19,7,7,7,7,,4,4,5,,,0.436,0.438,0.435,0.9,0.68,0.98,0.58,1.58,1.56,1.88,1.26,0.45,0.47,0.003,0.45,0.51,0.92
exc23,22,0,0,1,0.05,0.03,2,0.03,1,2.251091124,7,4,2,7,6,6,3,1,6,2.42,3,1.9,27,5,22,43,31,21,30,24,8,11,15,62,15,15,20,12,20,19,7,7,7,7,,4,4,5,,,0.436,0.438,0.435,0.9,0.68,0.98,0.58,1.58,1.56,1.88,1.26,0.45,0.47,0.003,0.45,0.51,0.92
exc23,22,0,0,1,0.05,0.01,NA,NA,NA,NA,7,4,2,7,6,6,3,1,6,2.42,3,1.9,27,5,22,43,31,21,30,24,8,11,15,62,15,15,20,12,20,19,7,7,7,7,,4,4,5,,,0.436,0.438,0.435,0.9,0.68,0.98,0.58,1.58,1.56,1.88,1.26,0.45,0.47,0.003,0.45,0.51,0.92
exc23,22,0,0,1,0.05,0.03,2,0.03,0,2.067711102,7,4,2,7,6,6,3,1,6,2.42,3,1.9,27,5,22,43,31,21,30,24,8,11,15,62,15,15,20,12,20,19,7,7,7,7,,4,4,5,,,0.436,0.438,0.435,0.9,0.68,0.98,0.58,1.58,1.56,1.88,1.26,0.45,0.47,0.003,0.45,0.51,0.92
exc23,22,0,0,1,0.02,0.02,2,0.02,1,2.217858072,7,4,2,7,6,6,3,1,6,2.42,3,1.9,27,5,22,43,31,21,30,24,8,11,15,62,15,15,20,12,20,19,7,7,7,7,,4,4,5,,,0.436,0.438,0.435,0.9,0.68,0.98,0.58,1.58,1.56,1.88,1.26,0.45,0.47,0.003,0.45,0.51,0.92
exc23,22,0,0,1,0.02,0.01,2,0.01,1,1.718580097,7,4,2,7,6,6,3,1,6,2.42,3,1.9,27,5,22,43,31,21,30,24,8,11,15,62,15,15,20,12,20,19,7,7,7,7,,4,4,5,,,0.436,0.438,0.435,0.9,0.68,0.98,0.58,1.58,1.56,1.88,1.26,0.45,0.47,0.003,0.45,0.51,0.92
exc23,22,0,0,1,0.03,0.05,1,0.03,0,2.801508617,7,4,2,7,6,6,3,1,6,2.42,3,1.9,27,5,22,43,31,21,30,24,8,11,15,62,15,15,20,12,20,19,7,7,7,7,,4,4,5,,,0.436,0.438,0.435,0.9,0.68,0.98,0.58,1.58,1.56,1.88,1.26,0.45,0.47,0.003,0.45,0.51,0.92
exc23,22,0,0,1,0.04,0.03,2,0.03,0,0.967948812,7,4,2,7,6,6,3,1,6,2.42,3,1.9,27,5,22,43,31,21,30,24,8,11,15,62,15,15,20,12,20,19,7,7,7,7,,4,4,5,,,0.436,0.438,0.435,0.9,0.68,0.98,0.58,1.58,1.56,1.88,1.26,0.45,0.47,0.003,0.45,0.51,0.92
exc23,22,0,0,1,0.02,0.05,1,0.02,1,2.251104808,7,4,2,7,6,6,3,1,6,2.42,3,1.9,27,5,22,43,31,21,30,24,8,11,15,62,15,15,20,12,20,19,7,7,7,7,,4,4,5,,,0.436,0.438,0.435,0.9,0.68,0.98,0.58,1.58,1.56,1.88,1.26,0.45,0.47,0.003,0.45,0.51,0.92
exc23,22,0,0,1,0.03,0.04,1,0.03,0,1.050784648,7,4,2,7,6,6,3,1,6,2.42,3,1.9,27,5,22,43,31,21,30,24,8,11,15,62,15,15,20,12,20,19,7,7,7,7,,4,4,5,,,0.436,0.438,0.435,0.9,0.68,0.98,0.58,1.58,1.56,1.88,1.26,0.45,0.47,0.003,0.45,0.51,0.92
exc23,22,0,0,1,0.05,0.01,2,0.01,1,1.501872164,7,4,2,7,6,6,3,1,6,2.42,3,1.9,27,5,22,43,31,21,30,24,8,11,15,62,15,15,20,12,20,19,7,7,7,7,,4,4,5,,,0.436,0.438,0.435,0.9,0.68,0.98,0.58,1.58,1.56,1.88,1.26,0.45,0.47,0.003,0.45,0.51,0.92
exc23,22,0,0,1,0.05,0.02,2,0.02,0,1.484271426,7,4,2,7,6,6,3,1,6,2.42,3,1.9,27,5,22,43,31,21,30,24,8,11,15,62,15,15,20,12,20,19,7,7,7,7,,4,4,5,,,0.436,0.438,0.435,0.9,0.68,0.98,0.58,1.58,1.56,1.88,1.26,0.45,0.47,0.003,0.45,0.51,0.92
exc23,22,0,0,1,0.01,0.03,1,0.01,1,1.885068189,7,4,2,7,6,6,3,1,6,2.42,3,1.9,27,5,22,43,31,21,30,24,8,11,15,62,15,15,20,12,20,19,7,7,7,7,,4,4,5,,,0.436,0.438,0.435,0.9,0.68,0.98,0.58,1.58,1.56,1.88,1.26,0.45,0.47,0.003,0.45,0.51,0.92
exc23,22,0,0,1,0.02,0.02,2,0.02,1,1.934662266,7,4,2,7,6,6,3,1,6,2.42,3,1.9,27,5,22,43,31,21,30,24,8,11,15,62,15,15,20,12,20,19,7,7,7,7,,4,4,5,,,0.436,0.438,0.435,0.9,0.68,0.98,0.58,1.58,1.56,1.88,1.26,0.45,0.47,0.003,0.45,0.51,0.92
exc23,22,0,0,1,0.05,0.02,2,0.02,0,1.951396511,7,4,2,7,6,6,3,1,6,2.42,3,1.9,27,5,22,43,31,21,30,24,8,11,15,62,15,15,20,12,20,19,7,7,7,7,,4,4,5,,,0.436,0.438,0.435,0.9,0.68,0.98,0.58,1.58,1.56,1.88,1.26,0.45,0.47,0.003,0.45,0.51,0.92
exc23,22,0,0,1,0.04,0.01,2,0.01,1,2.285266244,7,4,2,7,6,6,3,1,6,2.42,3,1.9,27,5,22,43,31,21,30,24,8,11,15,62,15,15,20,12,20,19,7,7,7,7,,4,4,5,,,0.436,0.438,0.435,0.9,0.68,0.98,0.58,1.58,1.56,1.88,1.26,0.45,0.47,0.003,0.45,0.51,0.92
exc23,22,0,0,1,0.02,0.04,1,0.02,0,2.351514635,7,4,2,7,6,6,3,1,6,2.42,3,1.9,27,5,22,43,31,21,30,24,8,11,15,62,15,15,20,12,20,19,7,7,7,7,,4,4,5,,,0.436,0.438,0.435,0.9,0.68,0.98,0.58,1.58,1.56,1.88,1.26,0.45,0.47,0.003,0.45,0.51,0.92
exc23,22,0,0,1,0.01,0.02,1,0.01,0,1.534514284,7,4,2,7,6,6,3,1,6,2.42,3,1.9,27,5,22,43,31,21,30,24,8,11,15,62,15,15,20,12,20,19,7,7,7,7,,4,4,5,,,0.436,0.438,0.435,0.9,0.68,0.98,0.58,1.58,1.56,1.88,1.26,0.45,0.47,0.003,0.45,0.51,0.92
exc23,22,0,0,1,0.02,0.03,2,0.03,0,2.634776688,7,4,2,7,6,6,3,1,6,2.42,3,1.9,27,5,22,43,31,21,30,24,8,11,15,62,15,15,20,12,20,19,7,7,7,7,,4,4,5,,,0.436,0.438,0.435,0.9,0.68,0.98,0.58,1.58,1.56,1.88,1.26,0.45,0.47,0.003,0.45,0.51,0.92
exc23,22,0,0,1,0.01,0.02,1,0.01,1,2.851311075,7,4,2,7,6,6,3,1,6,2.42,3,1.9,27,5,22,43,31,21,30,24,8,11,15,62,15,15,20,12,20,19,7,7,7,7,,4,4,5,,,0.436,0.438,0.435,0.9,0.68,0.98,0.58,1.58,1.56,1.88,1.26,0.45,0.47,0.003,0.45,0.51,0.92
exc23,22,0,0,1,0.01,0.04,1,0.01,0,1.300697641,7,4,2,7,6,6,3,1,6,2.42,3,1.9,27,5,22,43,31,21,30,24,8,11,15,62,15,15,20,12,20,19,7,7,7,7,,4,4,5,,,0.436,0.438,0.435,0.9,0.68,0.98,0.58,1.58,1.56,1.88,1.26,0.45,0.47,0.003,0.45,0.51,0.92
exc23,22,0,0,1,0.03,0.03,2,0.03,0,2.517956696,7,4,2,7,6,6,3,1,6,2.42,3,1.9,27,5,22,43,31,21,30,24,8,11,15,62,15,15,20,12,20,19,7,7,7,7,,4,4,5,,,0.436,0.438,0.435,0.9,0.68,0.98,0.58,1.58,1.56,1.88,1.26,0.45,0.47,0.003,0.45,0.51,0.92
exc23,22,0,0,1,0.03,0.02,2,0.02,0,2.184546334,7,4,2,7,6,6,3,1,6,2.42,3,1.9,27,5,22,43,31,21,30,24,8,11,15,62,15,15,20,12,20,19,7,7,7,7,,4,4,5,,,0.436,0.438,0.435,0.9,0.68,0.98,0.58,1.58,1.56,1.88,1.26,0.45,0.47,0.003,0.45,0.51,0.92
exc23,22,0,0,1,0.02,0.01,2,0.01,1,1.91800764,7,4,2,7,6,6,3,1,6,2.42,3,1.9,27,5,22,43,31,21,30,24,8,11,15,62,15,15,20,12,20,19,7,7,7,7,,4,4,5,,,0.436,0.438,0.435,0.9,0.68,0.98,0.58,1.58,1.56,1.88,1.26,0.45,0.47,0.003,0.45,0.51,0.92
exc23,22,0,0,1,0.01,0.01,1,0.01,0,2.834744778,7,4,2,7,6,6,3,1,6,2.42,3,1.9,27,5,22,43,31,21,30,24,8,11,15,62,15,15,20,12,20,19,7,7,7,7,,4,4,5,,,0.436,0.438,0.435,0.9,0.68,0.98,0.58,1.58,1.56,1.88,1.26,0.45,0.47,0.003,0.45,0.51,0.92
exc23,22,0,0,1,0.01,0.04,2,0.04,0,1.667967753,7,4,2,7,6,6,3,1,6,2.42,3,1.9,27,5,22,43,31,21,30,24,8,11,15,62,15,15,20,12,20,19,7,7,7,7,,4,4,5,,,0.436,0.438,0.435,0.9,0.68,0.98,0.58,1.58,1.56,1.88,1.26,0.45,0.47,0.003,0.45,0.51,0.92
exc23,22,0,0,1,0.02,0.03,1,0.02,0,2.217970039,7,4,2,7,6,6,3,1,6,2.42,3,1.9,27,5,22,43,31,21,30,24,8,11,15,62,15,15,20,12,20,19,7,7,7,7,,4,4,5,,,0.436,0.438,0.435,0.9,0.68,0.98,0.58,1.58,1.56,1.88,1.26,0.45,0.47,0.003,0.45,0.51,0.92
exc23,22,0,0,1,0.01,0.05,2,0.05,1,2.918379305,7,4,2,7,6,6,3,1,6,2.42,3,1.9,27,5,22,43,31,21,30,24,8,11,15,62,15,15,20,12,20,19,7,7,7,7,,4,4,5,,,0.436,0.438,0.435,0.9,0.68,0.98,0.58,1.58,1.56,1.88,1.26,0.45,0.47,0.003,0.45,0.51,0.92
exc23,22,0,0,1,0.04,0.03,2,0.03,0,1.967613225,7,4,2,7,6,6,3,1,6,2.42,3,1.9,27,5,22,43,31,21,30,24,8,11,15,62,15,15,20,12,20,19,7,7,7,7,,4,4,5,,,0.436,0.438,0.435,0.9,0.68,0.98,0.58,1.58,1.56,1.88,1.26,0.45,0.47,0.003,0.45,0.51,0.92
exc23,22,0,0,1,0.02,0.05,1,0.02,0,1.667962777,7,4,2,7,6,6,3,1,6,2.42,3,1.9,27,5,22,43,31,21,30,24,8,11,15,62,15,15,20,12,20,19,7,7,7,7,,4,4,5,,,0.436,0.438,0.435,0.9,0.68,0.98,0.58,1.58,1.56,1.88,1.26,0.45,0.47,0.003,0.45,0.51,0.92
exc23,22,0,0,1,0.02,0.04,NA,NA,NA,NA,7,4,2,7,6,6,3,1,6,2.42,3,1.9,27,5,22,43,31,21,30,24,8,11,15,62,15,15,20,12,20,19,7,7,7,7,,4,4,5,,,0.436,0.438,0.435,0.9,0.68,0.98,0.58,1.58,1.56,1.88,1.26,0.45,0.47,0.003,0.45,0.51,0.92
exc23,22,0,0,1,0.01,0.05,1,0.01,0,2.051044969,7,4,2,7,6,6,3,1,6,2.42,3,1.9,27,5,22,43,31,21,30,24,8,11,15,62,15,15,20,12,20,19,7,7,7,7,,4,4,5,,,0.436,0.438,0.435,0.9,0.68,0.98,0.58,1.58,1.56,1.88,1.26,0.45,0.47,0.003,0.45,0.51,0.92
exc23,22,0,0,1,0.01,0.05,1,0.01,0,1.584079747,7,4,2,7,6,6,3,1,6,2.42,3,1.9,27,5,22,43,31,21,30,24,8,11,15,62,15,15,20,12,20,19,7,7,7,7,,4,4,5,,,0.436,0.438,0.435,0.9,0.68,0.98,0.58,1.58,1.56,1.88,1.26,0.45,0.47,0.003,0.45,0.51,0.92
exc23,22,0,0,1,0.03,0.01,2,0.01,0,3.534939754,7,4,2,7,6,6,3,1,6,2.42,3,1.9,27,5,22,43,31,21,30,24,8,11,15,62,15,15,20,12,20,19,7,7,7,7,,4,4,5,,,0.436,0.438,0.435,0.9,0.68,0.98,0.58,1.58,1.56,1.88,1.26,0.45,0.47,0.003,0.45,0.51,0.92
exc23,22,0,0,1,0.04,0.01,2,0.01,0,1.534379614,7,4,2,7,6,6,3,1,6,2.42,3,1.9,27,5,22,43,31,21,30,24,8,11,15,62,15,15,20,12,20,19,7,7,7,7,,4,4,5,,,0.436,0.438,0.435,0.9,0.68,0.98,0.58,1.58,1.56,1.88,1.26,0.45,0.47,0.003,0.45,0.51,0.92
exc23,22,0,0,1,0.04,0.05,1,0.04,0,1.651867359,7,4,2,7,6,6,3,1,6,2.42,3,1.9,27,5,22,43,31,21,30,24,8,11,15,62,15,15,20,12,20,19,7,7,7,7,,4,4,5,,,0.436,0.438,0.435,0.9,0.68,0.98,0.58,1.58,1.56,1.88,1.26,0.45,0.47,0.003,0.45,0.51,0.92
exc23,22,0,0,1,0.03,0.02,2,0.02,1,1.767947443,7,4,2,7,6,6,3,1,6,2.42,3,1.9,27,5,22,43,31,21,30,24,8,11,15,62,15,15,20,12,20,19,7,7,7,7,,4,4,5,,,0.436,0.438,0.435,0.9,0.68,0.98,0.58,1.58,1.56,1.88,1.26,0.45,0.47,0.003,0.45,0.51,0.92
exc23,22,0,1,1,0.05,0.01,1,0.05,1,3.368205338,7,4,2,7,6,6,3,1,6,2.42,3,1.9,27,5,22,43,31,21,30,24,8,11,15,62,15,15,20,12,20,19,7,7,7,7,,4,4,5,,,0.436,0.438,0.435,0.9,0.68,0.98,0.58,1.58,1.56,1.88,1.26,0.45,0.47,0.003,0.45,0.51,0.92
exc23,22,0,1,1,0.02,0.04,1,0.02,1,2.21785123,7,4,2,7,6,6,3,1,6,2.42,3,1.9,27,5,22,43,31,21,30,24,8,11,15,62,15,15,20,12,20,19,7,7,7,7,,4,4,5,,,0.436,0.438,0.435,0.9,0.68,0.98,0.58,1.58,1.56,1.88,1.26,0.45,0.47,0.003,0.45,0.51,0.92
exc23,22,0,1,1,0.02,0.01,2,0.01,1,1.467787549,7,4,2,7,6,6,3,1,6,2.42,3,1.9,27,5,22,43,31,21,30,24,8,11,15,62,15,15,20,12,20,19,7,7,7,7,,4,4,5,,,0.436,0.438,0.435,0.9,0.68,0.98,0.58,1.58,1.56,1.88,1.26,0.45,0.47,0.003,0.45,0.51,0.92
exc23,22,0,1,1,0.03,0.03,1,0.03,1,1.75104867,7,4,2,7,6,6,3,1,6,2.42,3,1.9,27,5,22,43,31,21,30,24,8,11,15,62,15,15,20,12,20,19,7,7,7,7,,4,4,5,,,0.436,0.438,0.435,0.9,0.68,0.98,0.58,1.58,1.56,1.88,1.26,0.45,0.47,0.003,0.45,0.51,0.92
exc23,22,0,1,1,0.01,0.04,1,0.01,1,1.467759869,7,4,2,7,6,6,3,1,6,2.42,3,1.9,27,5,22,43,31,21,30,24,8,11,15,62,15,15,20,12,20,19,7,7,7,7,,4,4,5,,,0.436,0.438,0.435,0.9,0.68,0.98,0.58,1.58,1.56,1.88,1.26,0.45,0.47,0.003,0.45,0.51,0.92
exc23,22,0,1,1,0.03,0.02,2,0.02,1,1.851264111,7,4,2,7,6,6,3,1,6,2.42,3,1.9,27,5,22,43,31,21,30,24,8,11,15,62,15,15,20,12,20,19,7,7,7,7,,4,4,5,,,0.436,0.438,0.435,0.9,0.68,0.98,0.58,1.58,1.56,1.88,1.26,0.45,0.47,0.003,0.45,0.51,0.92
exc23,22,0,1,1,0.03,0.05,1,0.03,1,1.735354775,7,4,2,7,6,6,3,1,6,2.42,3,1.9,27,5,22,43,31,21,30,24,8,11,15,62,15,15,20,12,20,19,7,7,7,7,,4,4,5,,,0.436,0.438,0.435,0.9,0.68,0.98,0.58,1.58,1.56,1.88,1.26,0.45,0.47,0.003,0.45,0.51,0.92
exc23,22,0,1,1,0.02,0.03,1,0.02,1,3.885077208,7,4,2,7,6,6,3,1,6,2.42,3,1.9,27,5,22,43,31,21,30,24,8,11,15,62,15,15,20,12,20,19,7,7,7,7,,4,4,5,,,0.436,0.438,0.435,0.9,0.68,0.98,0.58,1.58,1.56,1.88,1.26,0.45,0.47,0.003,0.45,0.51,0.92
exc23,22,0,1,1,0.05,0.03,1,0.05,1,2.434828193,7,4,2,7,6,6,3,1,6,2.42,3,1.9,27,5,22,43,31,21,30,24,8,11,15,62,15,15,20,12,20,19,7,7,7,7,,4,4,5,,,0.436,0.438,0.435,0.9,0.68,0.98,0.58,1.58,1.56,1.88,1.26,0.45,0.47,0.003,0.45,0.51,0.92
exc23,22,0,1,1,0.05,0.02,2,0.02,1,1.801078481,7,4,2,7,6,6,3,1,6,2.42,3,1.9,27,5,22,43,31,21,30,24,8,11,15,62,15,15,20,12,20,19,7,7,7,7,,4,4,5,,,0.436,0.438,0.435,0.9,0.68,0.98,0.58,1.58,1.56,1.88,1.26,0.45,0.47,0.003,0.45,0.51,0.92
exc23,22,0,1,1,0.04,0.01,2,0.01,1,2.034365462,7,4,2,7,6,6,3,1,6,2.42,3,1.9,27,5,22,43,31,21,30,24,8,11,15,62,15,15,20,12,20,19,7,7,7,7,,4,4,5,,,0.436,0.438,0.435,0.9,0.68,0.98,0.58,1.58,1.56,1.88,1.26,0.45,0.47,0.003,0.45,0.51,0.92
